np_id,np_smi,chem_id,chem_smi,standard,pvalue,Assay_ChEMBL_ID,Confidence_Score,Assay_Type,target_id,target_name,target_organism
LTS0252967,CN(C)CCc1ccccc1,CHEMBL506244,CN(C)CCc1ccccc1Br,EC50,5.46,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,IC50,7.4,CHEMBL4627505,9,B,CHEMBL206,Estrogen receptor alpha,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,EC50,7.7,CHEMBL4627508,9,B,CHEMBL206,Estrogen receptor alpha,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,IC50,7.83,CHEMBL4627506,9,B,CHEMBL242,Estrogen receptor beta,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Kd,7.97,CHEMBL4627510,9,B,CHEMBL242,Estrogen receptor beta,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,IC50,7.16,CHEMBL4627510,9,B,CHEMBL242,Estrogen receptor beta,Homo sapiens
LTS0252967,CN(C)CCc1ccccc1,CHEMBL476748,CN(C)CCc1ccc(Br)cc1,EC50,4.61,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0252967,CN(C)CCc1ccccc1,CHEMBL131145,CN(C)CCc1cccc(Cl)c1,EC50,5.22,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0252967,CN(C)CCc1ccccc1,CHEMBL449727,CN(C)CCc1ccccc1F,EC50,5.89,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5087317,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(F)cc1)CC2=O,IC50,6.62,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5087317,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(F)cc1)CC2=O,IC50,5.17,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5084218,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1Cl)CC2=O,IC50,5.67,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5084218,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1Cl)CC2=O,IC50,5.12,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0269802,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL3138327,C[C@H](CCC(=O)O)C1CC[C@H]2[C@@H]3[C@H](O)[C@@H](F)C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,5.92,CHEMBL829871,9,B,CHEMBL2047,Bile acid receptor FXR,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL184398,CC(C)(c1ccc(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,IC50,5.3,CHEMBL1817022,9,B,CHEMBL3687,Arachidonate 12-lipoxygenase,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL184398,CC(C)(c1ccc(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,IC50,5.16,CHEMBL1817021,9,B,CHEMBL2903,Arachidonate 15-lipoxygenase,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL184398,CC(C)(c1ccc(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,IC50,5.16,CHEMBL833559,9,B,CHEMBL3687,Arachidonate 12-lipoxygenase,Homo sapiens
LTS0182943,CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL184398,CC(C)(c1ccc(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,IC50,5.3,CHEMBL831078,9,B,CHEMBL2903,Arachidonate 15-lipoxygenase,Homo sapiens
LTS0165831,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL1627334,C[C@]12CC[C@@H]3c4cc(F)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Ki,7.0,CHEMBL3755859,9,B,CHEMBL1978,Cytochrome P450 19A1,Homo sapiens
LTS0165831,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL1628064,C[C@]12CC[C@@H]3c4cc(Br)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Ki,7.0,CHEMBL3755859,9,B,CHEMBL1978,Cytochrome P450 19A1,Homo sapiens
LTS0129619,O=C1OCC(c2ccccc2)=C1c1ccccc1,CHEMBL3357095,O=C1OCC(c2ccccc2)=C1c1ccc(F)cc1,IC50,5.22,CHEMBL3384571,9,B,CHEMBL2949,Cyclooxygenase-1,Ovis aries
LTS0129619,O=C1OCC(c2ccccc2)=C1c1ccccc1,CHEMBL3357095,O=C1OCC(c2ccccc2)=C1c1ccc(F)cc1,IC50,5.55,CHEMBL3384574,9,B,CHEMBL221,Cyclooxygenase-1,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4096571,Fc1ccc2[nH]cc(Cc3c[nH]c4ccc(F)c(F)c34)c2c1F,EC50,6.42,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4096571,Fc1ccc2[nH]cc(Cc3c[nH]c4ccc(F)c(F)c34)c2c1F,EC50,7.08,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4104992,Fc1cc2c(Cc3c[nH]c4cc(Cl)c(F)cc34)c[nH]c2cc1Cl,EC50,5.4,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4104992,Fc1cc2c(Cc3c[nH]c4cc(Cl)c(F)cc34)c[nH]c2cc1Cl,EC50,4.97,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4104992,Fc1cc2c(Cc3c[nH]c4cc(Cl)c(F)cc34)c[nH]c2cc1Cl,EC50,6.89,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5078942,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(Cl)cc1Cl)CC2=O,IC50,5.98,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5078942,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(Cl)cc1Cl)CC2=O,IC50,5.16,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0165831,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL265926,C[C@]12CC[C@@H]3c4cc(I)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Kd,9.32,CHEMBL922711,9,B,CHEMBL3305,Testis-specific androgen-binding protein,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4066454,Clc1cccc2[nH]cc(Cc3c[nH]c4cccc(Cl)c34)c12,EC50,5.94,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4066454,Clc1cccc2[nH]cc(Cc3c[nH]c4cccc(Cl)c34)c12,EC50,6.76,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4078546,Fc1cc2[nH]cc(Cc3c[nH]c4cc(F)c(F)cc34)c2cc1F,EC50,4.99,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4078546,Fc1cc2[nH]cc(Cc3c[nH]c4cc(F)c(F)cc34)c2cc1F,EC50,7.28,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4078546,Fc1cc2[nH]cc(Cc3c[nH]c4cc(F)c(F)cc34)c2cc1F,EC50,6.73,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5081143,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(F)c1)CC2=O,IC50,5.29,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5081143,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(F)c1)CC2=O,IC50,6.04,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5090337,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(Br)c1)CC2=O,IC50,6.09,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5090337,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(Br)c1)CC2=O,IC50,5.28,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5074820,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(Cl)cc1)CC2=O,IC50,5.15,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5074820,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccc(Cl)cc1)CC2=O,IC50,5.93,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5088203,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(Cl)c1)CC2=O,IC50,6.0,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5088203,CC(C)=CCOc1cc(O)c2c(c1)OC(c1cccc(Cl)c1)CC2=O,IC50,5.17,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4096406,Clc1ccc2[nH]cc(Cc3c[nH]c4ccc(Cl)cc34)c2c1,EC50,6.6,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4096406,Clc1ccc2[nH]cc(Cc3c[nH]c4ccc(Cl)cc34)c2c1,EC50,5.3,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186031,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,CHEMBL5188726,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)c(Br)c5c4CCN(C2)[C@@H]13,IC50,5.31,CHEMBL5136477,9,B,CHEMBL4828,Synaptic vesicular amine transporter,Rattus norvegicus
LTS0186031,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,CHEMBL5188726,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)c(Br)c5c4CCN(C2)[C@@H]13,IC50,6.17,CHEMBL5136476,9,B,CHEMBL228,Serotonin transporter,Homo sapiens
LTS0165831,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL3753928,C[C@]12CC[C@@H]3c4cc(Cl)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Ki,7.0,CHEMBL3755859,9,B,CHEMBL1978,Cytochrome P450 19A1,Homo sapiens
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5083618,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1F)CC2=O,IC50,5.13,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5083618,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1F)CC2=O,IC50,5.9,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4101728,Fc1ccc2[nH]cc(Cc3c[nH]c4ccc(F)cc34)c2c1,EC50,6.7,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4101728,Fc1ccc2[nH]cc(Cc3c[nH]c4ccc(F)cc34)c2c1,EC50,7.1,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4101728,Fc1ccc2[nH]cc(Cc3c[nH]c4ccc(F)cc34)c2c1,EC50,5.36,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4082668,Fc1ccc2c(Cc3c[nH]c4cc(F)ccc34)c[nH]c2c1,EC50,6.52,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4082668,Fc1ccc2c(Cc3c[nH]c4cc(F)ccc34)c[nH]c2c1,EC50,6.2,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4082668,Fc1ccc2c(Cc3c[nH]c4cc(F)ccc34)c[nH]c2c1,EC50,5.12,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,5.54,CHEMBL4712177,9,F,CHEMBL4523386,G-protein coupled receptor 84,Mus musculus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,5.26,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,6.53,CHEMBL4712174,9,F,CHEMBL4523386,G-protein coupled receptor 84,Mus musculus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,6.28,CHEMBL4712173,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,6.94,CHEMBL4712175,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,6.75,CHEMBL4712176,9,F,CHEMBL4523386,G-protein coupled receptor 84,Mus musculus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,5.45,CHEMBL4015229,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,5.19,CHEMBL4015233,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,4.94,CHEMBL4015232,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,7.38,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4088884,Fc1cc(F)c2[nH]cc(Cc3c[nH]c4c(F)cc(F)cc34)c2c1,EC50,5.57,CHEMBL4015228,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0083704,O=C(/C=C/c1ccccc1)OCCc1ccccc1,CHEMBL337498,O=C(/C=C/c1ccc(F)c(F)c1)OCCc1ccccc1,IC50,4.0,CHEMBL857173,9,B,CHEMBL3471,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1
LTS0119320,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,CHEMBL4082151,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,IC50,5.01,CHEMBL4004099,9,A,CHEMBL4979,Sodium/glucose cotransporter 1,Homo sapiens
LTS0119320,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,CHEMBL4082151,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,IC50,8.04,CHEMBL4004100,9,B,CHEMBL3884,Sodium/glucose cotransporter 2,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4062512,Fc1cccc2c(Cc3c[nH]c4c(F)cccc34)c[nH]c12,EC50,5.22,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4062512,Fc1cccc2c(Cc3c[nH]c4c(F)cccc34)c[nH]c12,EC50,6.95,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4062512,Fc1cccc2c(Cc3c[nH]c4c(F)cccc34)c[nH]c12,EC50,7.21,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5091149,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1Br)CC2=O,IC50,5.93,CHEMBL5031442,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0176024,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,CHEMBL5091149,CC(C)=CCOc1cc(O)c2c(c1)OC(c1ccccc1Br)CC2=O,IC50,5.41,CHEMBL5031443,9,B,CHEMBL5763,Cholinesterase,Equus caballus
LTS0083704,O=C(/C=C/c1ccccc1)OCCc1ccccc1,CHEMBL4515971,O=C(/C=C/c1cccc(Cl)c1)OCCc1ccccc1,Ki,4.85,CHEMBL4396483,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0083704,O=C(/C=C/c1ccccc1)OCCc1ccccc1,CHEMBL4515971,O=C(/C=C/c1cccc(Cl)c1)OCCc1ccccc1,Ki,4.25,CHEMBL4396492,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0083704,O=C(/C=C/c1ccccc1)OCCc1ccccc1,CHEMBL4534747,O=C(/C=C/c1cccc(Br)c1)OCCc1ccccc1,Ki,5.05,CHEMBL4396483,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0083704,O=C(/C=C/c1ccccc1)OCCc1ccccc1,CHEMBL4534747,O=C(/C=C/c1cccc(Br)c1)OCCc1ccccc1,Ki,4.51,CHEMBL4396492,9,B,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL246504,Brc1ccc2[nH]cc(Cc3c[nH]c4ccc(Br)cc34)c2c1,EC50,5.46,CHEMBL4015219,9,F,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL246504,Brc1ccc2[nH]cc(Cc3c[nH]c4ccc(Br)cc34)c2c1,EC50,7.23,CHEMBL4343782,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4100658,Clc1ccc2c(Cc3c[nH]c4cc(Cl)ccc34)c[nH]c2c1,EC50,5.27,CHEMBL4015220,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0186520,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,CHEMBL4100658,Clc1ccc2c(Cc3c[nH]c4cc(Cl)ccc34)c[nH]c2c1,IC50,4.36,CHEMBL4343759,9,B,CHEMBL3714079,G-protein coupled receptor 84,Homo sapiens
LTS0176105,O=C(O)c1cccc(O)c1,CHEMBL2146989,O=C(O)c1cc(O)cc(F)c1,EC50,4.42,CHEMBL2150703,9,F,CHEMBL1075101,G-protein coupled receptor 81,Homo sapiens
LTS0252967,CN(C)CCc1ccccc1,CHEMBL478845,CN(C)CCc1ccccc1Cl,EC50,6.16,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0252967,CN(C)CCc1ccccc1,CHEMBL445701,CN(C)CCc1ccc(F)cc1,EC50,4.72,CHEMBL989986,9,F,CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
LTS0121689,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCCCCC2=C[C@H](C)OC2=O)O1,CHEMBL1834285,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCCCCC2=C[C@H](C(F)(F)F)OC2=O)O1,IC50,6.51,CHEMBL2329448,9,B,CHEMBL4497,NADH-ubiquinone oxidoreductase chain 1,Bos taurus
LTS0265017,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL356952,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,IC50,7.17,CHEMBL872316,9,B,CHEMBL3589,Adenosine kinase,Homo sapiens
LTS0121689,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCCCCC2=C[C@H](C)OC2=O)O1,CHEMBL2323449,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCCCCC2=C[C@@H](C(F)(F)F)OC2=O)O1,IC50,6.24,CHEMBL2329448,9,B,CHEMBL4497,NADH-ubiquinone oxidoreductase chain 1,Bos taurus
LTS0269802,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL3138311,C[C@H](CCC(=O)O)C1CC[C@H]2[C@@H]3[C@H](O)[C@H](F)C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,4.82,CHEMBL829871,9,B,CHEMBL2047,Bile acid receptor FXR,Homo sapiens
LTS0176826,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,CHEMBL3774634,CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)CCl,Ki,5.82,CHEMBL3776167,9,B,CHEMBL4302,P-glycoprotein 1,Homo sapiens
